"Código","Unidade Territorial","UF","Referência","Famílias Beneficiárias","Valor Total Repassado","Valor Médio dos Benefícios"
"420950","LAURENTINO","SC","09/2020","63","2372","37.65"
"420950","LAURENTINO","SC","10/2020","63","2584","41.02"
"420950","LAURENTINO","SC","08/2020","61","528","8.66"
"420950","LAURENTINO","SC","07/2020","61","528","8.66"
"420950","LAURENTINO","SC","06/2020","61","528","8.66"
"420950","LAURENTINO","SC","04/2020","60","740","12.33"
"420950","LAURENTINO","SC","03/2020","48","9991","208.15"
"420950","LAURENTINO","SC","02/2020","43","8075","187.79"
"420950","LAURENTINO","SC","01/2020","43","8034.00","186.84"
"420950","LAURENTINO","SC","12/2020","63","2673","42.43"
"420960","LAURO MÜLLER","SC","02/2020","283","47054","166.27"
"420960","LAURO MÜLLER","SC","11/2020","340","17614","51.81"
"420960","LAURO MÜLLER","SC","05/2020","342","6002","17.55"
"420960","LAURO MÜLLER","SC","06/2020","342","6207","18.15"
"420960","LAURO MÜLLER","SC","07/2020","342","6207","18.15"
"420960","LAURO MÜLLER","SC","09/2020","340","13110","38.56"
"420960","LAURO MÜLLER","SC","08/2020","342","5368","15.70"
"420960","LAURO MÜLLER","SC","10/2020","340","15557","45.76"
"420960","LAURO MÜLLER","SC","12/2020","340","18097","53.23"
"420960","LAURO MÜLLER","SC","04/2020","342","5542","16.20"
"420960","LAURO MÜLLER","SC","03/2020","309","53279","172.42"
"420960","LAURO MÜLLER","SC","01/2020","286","47676.00","166.70"
"420970","LEBON RÉGIS","SC","03/2020","614","84404","137.47"
"420970","LEBON RÉGIS","SC","11/2020","644","25548","39.67"
"420970","LEBON RÉGIS","SC","01/2020","612","82641.00","135.03"
"420970","LEBON RÉGIS","SC","02/2020","609","82358","135.23"
"420970","LEBON RÉGIS","SC","04/2020","637","13982","21.95"
"420970","LEBON RÉGIS","SC","05/2020","644","13031","20.23"
"420970","LEBON RÉGIS","SC","06/2020","644","12801","19.88"
"420970","LEBON RÉGIS","SC","07/2020","644","13478","20.93"
"420970","LEBON RÉGIS","SC","08/2020","643","11053","17.19"
"420970","LEBON RÉGIS","SC","09/2020","644","22442","34.85"
"420970","LEBON RÉGIS","SC","10/2020","644","23562","36.59"
"420970","LEBON RÉGIS","SC","12/2020","644","31624","49.11"
"420980","LEOBERTO LEAL","SC","11/2020","150","1271","8.47"
"420980","LEOBERTO LEAL","SC","01/2020","139","17277.00","124.29"
"420980","LEOBERTO LEAL","SC","04/2020","151","424","2.81"
"420980","LEOBERTO LEAL","SC","05/2020","151","633","4.19"
"420980","LEOBERTO LEAL","SC","06/2020","151","633","4.19"
"420980","LEOBERTO LEAL","SC","07/2020","151","633","4.19"
"420980","LEOBERTO LEAL","SC","09/2020","150","982","6.55"
"420980","LEOBERTO LEAL","SC","10/2020","150","982","6.55"
"420980","LEOBERTO LEAL","SC","12/2020","150","1312","8.75"
"420980","LEOBERTO LEAL","SC","02/2020","139","17055","122.70"
"420980","LEOBERTO LEAL","SC","03/2020","148","17732","119.81"
"420980","LEOBERTO LEAL","SC","08/2020","151","633","4.19"
"420985","LINDÓIA DO SUL","SC","12/2020","67","4001","59.72"
"420985","LINDÓIA DO SUL","SC","03/2020","67","11469","171.18"
"420985","LINDÓIA DO SUL","SC","04/2020","67","1884","28.12"
"420985","LINDÓIA DO SUL","SC","05/2020","68","2298","33.79"
"420985","LINDÓIA DO SUL","SC","06/2020","68","2387","35.10"
"420985","LINDÓIA DO SUL","SC","07/2020","68","2387","35.10"
"420985","LINDÓIA DO SUL","SC","08/2020","68","2065","30.37"
"420985","LINDÓIA DO SUL","SC","09/2020","67","3212","47.94"
"420985","LINDÓIA DO SUL","SC","01/2020","63","10985.00","174.37"
"420985","LINDÓIA DO SUL","SC","10/2020","67","3693","55.12"
"420985","LINDÓIA DO SUL","SC","11/2020","67","3864","57.67"
"420985","LINDÓIA DO SUL","SC","02/2020","61","10484","171.87"
"420990","LONTRAS","SC","09/2020","58","1720","29.66"
"420990","LONTRAS","SC","11/2020","58","2520","43.45"
"420990","LONTRAS","SC","01/2020","59","9709.00","164.56"
"420990","LONTRAS","SC","02/2020","59","9708","164.54"
"420990","LONTRAS","SC","03/2020","56","9815","175.27"
"420990","LONTRAS","SC","04/2020","58","1289","22.22"
"420990","LONTRAS","SC","05/2020","57","929","16.30"
"420990","LONTRAS","SC","06/2020","57","888","15.58"
"420990","LONTRAS","SC","10/2020","58","1891","32.60"
"420990","LONTRAS","SC","12/2020","58","2650","45.69"
"420990","LONTRAS","SC","07/2020","57","888","15.58"
"420990","LONTRAS","SC","08/2020","57","888","15.58"
"421000","LUIZ ALVES","SC","11/2020","152","7237","47.61"
"421000","LUIZ ALVES","SC","01/2020","131","21830.00","166.64"
"421000","LUIZ ALVES","SC","03/2020","124","20990","169.27"
"421000","LUIZ ALVES","SC","04/2020","155","2387","15.40"
"421000","LUIZ ALVES","SC","05/2020","155","2120","13.68"
"421000","LUIZ ALVES","SC","06/2020","155","2086","13.46"
"421000","LUIZ ALVES","SC","07/2020","155","2298","14.83"
"421000","LUIZ ALVES","SC","02/2020","131","21789","166.33"
"421000","LUIZ ALVES","SC","08/2020","155","2298","14.83"
"421000","LUIZ ALVES","SC","09/2020","152","5791","38.10"
"421000","LUIZ ALVES","SC","10/2020","152","6140","40.39"
"421000","LUIZ ALVES","SC","12/2020","152","7424","48.84"
"421003","LUZERNA","SC","08/2020","30","513","17.10"
"421003","LUZERNA","SC","12/2020","30","2029","67.63"
"421003","LUZERNA","SC","01/2020","27","4404.00","163.11"
"421003","LUZERNA","SC","02/2020","27","4363","161.59"
"421003","LUZERNA","SC","09/2020","30","896","29.87"
"421003","LUZERNA","SC","03/2020","27","4302","159.33"
"421003","LUZERNA","SC","10/2020","30","1149","38.30"
"421003","LUZERNA","SC","11/2020","30","1149","38.30"
"421003","LUZERNA","SC","04/2020","28","775","27.68"
"421003","LUZERNA","SC","05/2020","30","424","14.13"
"421003","LUZERNA","SC","06/2020","30","513","17.10"
"421003","LUZERNA","SC","07/2020","30","513","17.10"
"421005","MACIEIRA","SC","06/2020","18","448","24.89"
"421005","MACIEIRA","SC","10/2020","17","691","40.65"
"421005","MACIEIRA","SC","07/2020","18","619","34.39"
"421005","MACIEIRA","SC","09/2020","17","691","40.65"
"421005","MACIEIRA","SC","01/2020","17","3257.00","191.59"
"421005","MACIEIRA","SC","02/2020","17","3257","191.59"
"421005","MACIEIRA","SC","12/2020","17","691","40.65"
"421005","MACIEIRA","SC","03/2020","18","3512","195.11"
"421005","MACIEIRA","SC","11/2020","17","691","40.65"
"421005","MACIEIRA","SC","04/2020","18","448","24.89"
"421005","MACIEIRA","SC","05/2020","18","448","24.89"
"421005","MACIEIRA","SC","08/2020","18","619","34.39"
"421010","MAFRA","SC","09/2020","910","24010","26.38"
"421010","MAFRA","SC","04/2020","911","12960","14.23"
"421010","MAFRA","SC","01/2020","918","137475.00","149.75"
"421010","MAFRA","SC","02/2020","915","137356","150.12"
"421010","MAFRA","SC","03/2020","895","136705","152.74"
"421010","MAFRA","SC","05/2020","912","12330","13.52"
"421010","MAFRA","SC","06/2020","912","12612","13.83"
"421010","MAFRA","SC","07/2020","912","13289","14.57"
"421010","MAFRA","SC","08/2020","912","10721","11.76"
"421010","MAFRA","SC","10/2020","910","25939","28.50"
"421010","MAFRA","SC","11/2020","910","27783","30.53"
"421010","MAFRA","SC","12/2020","910","30920","33.98"
"421020","MAJOR GERCINO","SC","10/2020","152","5916","38.92"
"421020","MAJOR GERCINO","SC","11/2020","152","5957","39.19"
"421020","MAJOR GERCINO","SC","12/2020","152","6314","41.54"
"421020","MAJOR GERCINO","SC","03/2020","141","31204","221.30"
"421020","MAJOR GERCINO","SC","02/2020","158","34727","219.79"
"421020","MAJOR GERCINO","SC","09/2020","152","5518","36.30"
"421020","MAJOR GERCINO","SC","01/2020","158","34686.00","219.53"
"421020","MAJOR GERCINO","SC","04/2020","151","1992","13.19"
"421020","MAJOR GERCINO","SC","05/2020","151","1992","13.19"
"421020","MAJOR GERCINO","SC","06/2020","151","1812","12.00"
"421020","MAJOR GERCINO","SC","07/2020","151","2081","13.78"
"421020","MAJOR GERCINO","SC","08/2020","151","2081","13.78"
"421030","MAJOR VIEIRA","SC","11/2020","316","5189","16.42"
"421030","MAJOR VIEIRA","SC","02/2020","320","41380","129.31"
"421030","MAJOR VIEIRA","SC","10/2020","316","4587","14.52"
"421030","MAJOR VIEIRA","SC","12/2020","316","5759","18.22"
"421030","MAJOR VIEIRA","SC","01/2020","321","42116.00","131.20"
"421030","MAJOR VIEIRA","SC","09/2020","316","4884","15.46"
"421030","MAJOR VIEIRA","SC","03/2020","315","40695","129.19"
"421030","MAJOR VIEIRA","SC","04/2020","318","912","2.87"
"421030","MAJOR VIEIRA","SC","05/2020","319","1716","5.38"
"421030","MAJOR VIEIRA","SC","06/2020","319","1631","5.11"
"421030","MAJOR VIEIRA","SC","07/2020","319","1975","6.19"
"421030","MAJOR VIEIRA","SC","08/2020","319","1403","4.40"
"421040","MARACAJÁ","SC","04/2020","208","3995","19.21"
"421040","MARACAJÁ","SC","12/2020","207","12821","61.94"
"421040","MARACAJÁ","SC","01/2020","193","43421.00","224.98"
"421040","MARACAJÁ","SC","03/2020","179","40610","226.87"
"421040","MARACAJÁ","SC","07/2020","208","5358","25.76"
"421040","MARACAJÁ","SC","08/2020","208","5040","24.23"
"421040","MARACAJÁ","SC","05/2020","208","3812","18.33"
"421040","MARACAJÁ","SC","10/2020","207","12242","59.14"
"421040","MARACAJÁ","SC","11/2020","207","12602","60.88"
"421040","MARACAJÁ","SC","06/2020","208","3909","18.79"
"421040","MARACAJÁ","SC","02/2020","194","43693","225.22"
"421040","MARACAJÁ","SC","09/2020","207","11186","54.04"
"421050","MARAVILHA","SC","04/2020","266","5332","20.05"
"421050","MARAVILHA","SC","06/2020","268","6792","25.34"
"421050","MARAVILHA","SC","11/2020","273","10291","37.70"
"421050","MARAVILHA","SC","07/2020","268","6751","25.19"
"421050","MARAVILHA","SC","03/2020","256","38921","152.04"
"421050","MARAVILHA","SC","08/2020","268","5171","19.29"
"421050","MARAVILHA","SC","02/2020","253","39865","157.57"
"421050","MARAVILHA","SC","09/2020","273","7655","28.04"
"421050","MARAVILHA","SC","01/2020","259","41373.00","159.74"
"421050","MARAVILHA","SC","12/2020","273","11556","42.33"
"421050","MARAVILHA","SC","05/2020","268","6684","24.94"
"421050","MARAVILHA","SC","10/2020","273","9373","34.33"
"421055","MAREMA","SC","06/2020","51","178","3.49"
"421055","MAREMA","SC","01/2020","39","5226.00","134.00"
"421055","MAREMA","SC","02/2020","39","5137","131.72"
"421055","MAREMA","SC","03/2020","35","4719","134.83"
"421055","MAREMA","SC","04/2020","48","89","1.85"
"421055","MAREMA","SC","05/2020","51","267","5.24"
"421055","MAREMA","SC","07/2020","51","178","3.49"
"421055","MAREMA","SC","08/2020","51","178","3.49"
"421055","MAREMA","SC","11/2020","54","2370","43.89"
"421055","MAREMA","SC","12/2020","54","2603","48.20"
"421055","MAREMA","SC","10/2020","54","2370","43.89"
"421055","MAREMA","SC","09/2020","54","2370","43.89"
"421060","MASSARANDUBA","SC","06/2020","172","2755","16.02"
"421060","MASSARANDUBA","SC","08/2020","172","2350","13.66"
"421060","MASSARANDUBA","SC","11/2020","177","7038","39.76"
"421060","MASSARANDUBA","SC","05/2020","172","2836","16.49"
"421060","MASSARANDUBA","SC","01/2020","130","25217.00","193.98"
"421060","MASSARANDUBA","SC","09/2020","177","6305","35.62"
"421060","MASSARANDUBA","SC","12/2020","177","8024","45.33"
"421060","MASSARANDUBA","SC","04/2020","171","2309","13.50"
"421060","MASSARANDUBA","SC","10/2020","177","6696","37.83"
"421060","MASSARANDUBA","SC","03/2020","122","23330","191.23"
"421060","MASSARANDUBA","SC","02/2020","130","24582","189.09"
"421060","MASSARANDUBA","SC","07/2020","172","2935","17.06"
"421070","MATOS COSTA","SC","07/2020","142","1069","7.53"
"421070","MATOS COSTA","SC","01/2020","123","20823.00","169.29"
"421070","MATOS COSTA","SC","02/2020","123","20662","167.98"
"421070","MATOS COSTA","SC","03/2020","126","21858","173.48"
"421070","MATOS COSTA","SC","04/2020","143","1365","9.55"
"421070","MATOS COSTA","SC","05/2020","142","1151","8.11"
"421070","MATOS COSTA","SC","06/2020","142","1240","8.73"
"421070","MATOS COSTA","SC","08/2020","142","1069","7.53"
"421070","MATOS COSTA","SC","09/2020","136","4195","30.85"
"421070","MATOS COSTA","SC","10/2020","136","4210","30.96"
"421070","MATOS COSTA","SC","12/2020","136","5399","39.70"
"421070","MATOS COSTA","SC","11/2020","136","5082","37.37"
"421080","MELEIRO","SC","07/2020","229","5075","22.16"
"421080","MELEIRO","SC","12/2020","225","14760","65.60"
"421080","MELEIRO","SC","11/2020","225","13061","58.05"
"421080","MELEIRO","SC","09/2020","225","12261","54.49"
"421080","MELEIRO","SC","08/2020","229","4105","17.93"
"421080","MELEIRO","SC","04/2020","228","5185","22.74"
"421080","MELEIRO","SC","03/2020","187","41810","223.58"
"421080","MELEIRO","SC","01/2020","196","42834.00","218.54"
"421080","MELEIRO","SC","05/2020","229","5271","23.02"
"421080","MELEIRO","SC","06/2020","229","5164","22.55"
"421080","MELEIRO","SC","02/2020","196","42665","217.68"
"421080","MELEIRO","SC","10/2020","225","12792","56.85"
"421085","MIRIM DOCE","SC","03/2020","30","4189","139.63"
"421085","MIRIM DOCE","SC","02/2020","31","4415","142.42"
"421085","MIRIM DOCE","SC","01/2020","31","4456.00","143.74"
"421085","MIRIM DOCE","SC","08/2020","31","253","8.16"
"421085","MIRIM DOCE","SC","09/2020","31","554","17.87"
"421085","MIRIM DOCE","SC","10/2020","31","889","28.68"
"421085","MIRIM DOCE","SC","07/2020","31","253","8.16"
"421085","MIRIM DOCE","SC","11/2020","31","889","28.68"
"421085","MIRIM DOCE","SC","12/2020","31","1019","32.87"
"421085","MIRIM DOCE","SC","06/2020","31","253","8.16"
"421085","MIRIM DOCE","SC","05/2020","31","253","8.16"
"421085","MIRIM DOCE","SC","04/2020","31","479","15.45"
"421090","MODELO","SC","07/2020","56","991","17.70"
"421090","MODELO","SC","04/2020","56","991","17.70"
"421090","MODELO","SC","01/2020","46","8354.00","181.61"
"421090","MODELO","SC","05/2020","56","991","17.70"
"421090","MODELO","SC","08/2020","56","991","17.70"
"421090","MODELO","SC","09/2020","52","2251","43.29"
"421090","MODELO","SC","06/2020","56","991","17.70"
"421090","MODELO","SC","03/2020","47","8850","188.30"
"421090","MODELO","SC","10/2020","52","2251","43.29"
"421090","MODELO","SC","02/2020","46","8354","181.61"
"421090","MODELO","SC","11/2020","52","2340","45.00"
"421090","MODELO","SC","12/2020","52","2422","46.58"
"421100","MONDAÍ","SC","07/2020","142","1842","12.97"
"421100","MONDAÍ","SC","11/2020","148","8203","55.43"
"421100","MONDAÍ","SC","10/2020","148","7649","51.68"
"421100","MONDAÍ","SC","01/2020","132","17630.00","133.56"
"421100","MONDAÍ","SC","05/2020","142","1842","12.97"
"421100","MONDAÍ","SC","08/2020","142","1671","11.77"
"421100","MONDAÍ","SC","03/2020","142","18881","132.96"
"421100","MONDAÍ","SC","09/2020","148","6825","46.11"
"421100","MONDAÍ","SC","06/2020","142","1842","12.97"
"421100","MONDAÍ","SC","04/2020","141","2438","17.29"
"421100","MONDAÍ","SC","02/2020","132","17466","132.32"
"421100","MONDAÍ","SC","12/2020","148","8554","57.80"
"421105","MONTE CARLO","SC","09/2020","568","31933","56.22"
"421105","MONTE CARLO","SC","11/2020","568","35882","63.17"
"421105","MONTE CARLO","SC","04/2020","568","18949","33.36"
"421105","MONTE CARLO","SC","03/2020","551","103001","186.93"
"421105","MONTE CARLO","SC","02/2020","525","101543","193.42"
"421105","MONTE CARLO","SC","05/2020","567","17181","30.30"
"421105","MONTE CARLO","SC","07/2020","567","17587","31.02"
"421105","MONTE CARLO","SC","08/2020","567","14113","24.89"
"421105","MONTE CARLO","SC","10/2020","568","34254","60.31"
"421105","MONTE CARLO","SC","06/2020","567","17710","31.23"
"421105","MONTE CARLO","SC","12/2020","568","44484","78.32"
"421105","MONTE CARLO","SC","01/2020","522","99636.00","190.87"
"421110","MONTE CASTELO","SC","10/2020","582","15837","27.21"
"421110","MONTE CASTELO","SC","12/2020","582","18806","32.31"
"421110","MONTE CASTELO","SC","06/2020","586","7473","12.75"
"421110","MONTE CASTELO","SC","05/2020","586","7302","12.46"
"421110","MONTE CASTELO","SC","03/2020","534","99690","186.69"
"421110","MONTE CASTELO","SC","11/2020","582","17933","30.81"
"421110","MONTE CASTELO","SC","01/2020","478","86371.00","180.69"
"421110","MONTE CASTELO","SC","04/2020","583","7030","12.06"
"421110","MONTE CASTELO","SC","02/2020","485","87777","180.98"
"421110","MONTE CASTELO","SC","07/2020","586","7831","13.36"
"421110","MONTE CASTELO","SC","08/2020","586","7482","12.77"
"421110","MONTE CASTELO","SC","09/2020","582","14843","25.50"
"421120","MORRO DA FUMAÇA","SC","11/2020","246","10634","43.23"
"421120","MORRO DA FUMAÇA","SC","12/2020","246","11424","46.44"
"421120","MORRO DA FUMAÇA","SC","02/2020","188","40683","216.40"
"421120","MORRO DA FUMAÇA","SC","03/2020","186","40193","216.09"
"421120","MORRO DA FUMAÇA","SC","04/2020","242","4514","18.65"
"421120","MORRO DA FUMAÇA","SC","05/2020","241","2962","12.29"
"421120","MORRO DA FUMAÇA","SC","06/2020","241","3321","13.78"
"421120","MORRO DA FUMAÇA","SC","01/2020","189","40856.00","216.17"
"421120","MORRO DA FUMAÇA","SC","07/2020","241","3321","13.78"
"421120","MORRO DA FUMAÇA","SC","08/2020","241","2848","11.82"
"421120","MORRO DA FUMAÇA","SC","09/2020","246","9892","40.21"
"421120","MORRO DA FUMAÇA","SC","10/2020","246","10249","41.66"
"421125","MORRO GRANDE","SC","04/2020","128","424","3.31"
"421125","MORRO GRANDE","SC","10/2020","128","2084","16.28"
"421125","MORRO GRANDE","SC","11/2020","128","2084","16.28"
"421125","MORRO GRANDE","SC","07/2020","128","474","3.70"
"421125","MORRO GRANDE","SC","12/2020","128","2084","16.28"
"421125","MORRO GRANDE","SC","09/2020","128","1993","15.57"
"421125","MORRO GRANDE","SC","08/2020","128","294","2.30"
"421125","MORRO GRANDE","SC","06/2020","128","433","3.38"
"421125","MORRO GRANDE","SC","05/2020","128","431","3.37"
"421125","MORRO GRANDE","SC","03/2020","117","14442","123.44"
"421125","MORRO GRANDE","SC","02/2020","113","13590","120.27"
"421125","MORRO GRANDE","SC","01/2020","111","13276.00","119.60"
"421130","NAVEGANTES","SC","06/2020","2274","48726","21.43"
"421130","NAVEGANTES","SC","07/2020","2274","49413","21.73"
"421130","NAVEGANTES","SC","11/2020","2271","91650","40.36"
"421130","NAVEGANTES","SC","08/2020","2274","44174","19.43"
"421130","NAVEGANTES","SC","09/2020","2271","78482","34.56"
"421130","NAVEGANTES","SC","10/2020","2271","85777","37.77"
"421130","NAVEGANTES","SC","12/2020","2271","98404","43.33"
"421130","NAVEGANTES","SC","01/2020","1883","321210.00","170.58"
"421130","NAVEGANTES","SC","02/2020","1871","318016","169.97"
"421130","NAVEGANTES","SC","03/2020","1783","305729","171.47"
"421130","NAVEGANTES","SC","04/2020","2275","48134","21.16"
"421130","NAVEGANTES","SC","05/2020","2274","47725","20.99"
"421140","NOVA ERECHIM","SC","12/2020","85","4353","51.21"
"421140","NOVA ERECHIM","SC","11/2020","85","3777","44.44"
"421140","NOVA ERECHIM","SC","01/2020","85","12954.00","152.40"
"421140","NOVA ERECHIM","SC","02/2020","84","12635","150.42"
"421140","NOVA ERECHIM","SC","03/2020","77","11684","151.74"
"421140","NOVA ERECHIM","SC","04/2020","80","1042","13.03"
"421140","NOVA ERECHIM","SC","05/2020","81","1343","16.58"
"421140","NOVA ERECHIM","SC","06/2020","81","1434","17.70"
"421140","NOVA ERECHIM","SC","07/2020","81","1434","17.70"
"421140","NOVA ERECHIM","SC","08/2020","81","1131","13.96"
"421140","NOVA ERECHIM","SC","09/2020","85","2761","32.48"
"421140","NOVA ERECHIM","SC","10/2020","85","3647","42.91"
"421145","NOVA ITABERABA","SC","08/2020","149","2566","17.22"
"421145","NOVA ITABERABA","SC","04/2020","152","2956","19.45"
"421145","NOVA ITABERABA","SC","11/2020","146","6060","41.51"
"421145","NOVA ITABERABA","SC","09/2020","146","4433","30.36"
"421145","NOVA ITABERABA","SC","05/2020","149","2518","16.90"
"421145","NOVA ITABERABA","SC","10/2020","146","5791","39.66"
"421145","NOVA ITABERABA","SC","01/2020","139","21081.00","151.66"
